Timestamp,S1_1,S1_2,S1_3,S1_4,S1_5,S1_6,S2_1,S2_2,S3_1,S3_2,S4_1,S4_2,Nivel_agua,Nivel_total
2022-03-29 13:47:09.403170,1524.17159,1524.77382,1530.30737,1538.66675,1552.5678,1553.28314,1531.13482,1539.38642,1544.78322,1550.38792,1545.26889,1559.57283,1999.0,1999.0
2022-03-29 13:47:09.903170,1524.17159,1524.77359,1530.30865,1538.66645,1552.56703,1553.28312,1531.13522,1539.38674,1544.78263,1550.38947,1545.2679,1559.57197,1999.0,1999.0
2022-03-29 13:47:10.403170,1524.17138,1524.77303,1530.30738,1538.66646,1552.56752,1553.28376,1531.13529,1539.38637,1544.78298,1550.38892,1545.26866,1559.57244,1999.0,1999.0
2022-03-29 13:47:10.903170,1524.17212,1524.77347,1530.30821,1538.66674,1552.56775,1553.28307,1531.13568,1539.38677,1544.78372,1550.38944,1545.26951,1559.57273,1999.0,1999.0
2022-03-29 13:47:11.403170,1524.17224,1524.77278,1530.30795,1538.66678,1552.56788,1553.28346,1531.1355,1539.38804,1544.78278,1550.38982,1545.26812,1559.57273,1999.0,1999.0
2022-03-29 13:47:11.903170,1524.1721,1524.77386,1530.30879,1538.66649,1552.56825,1553.28319,1531.13557,1539.38722,1544.78279,1550.38951,1545.26974,1559.57298,1999.0,1999.0
2022-03-29 13:47:12.403170,1524.17232,1524.77391,1530.3085,1538.66646,1552.56826,1553.28398,1531.13442,1539.38692,1544.78303,1550.38863,1545.26846,1559.57289,1999.0,1999.0
2022-03-29 13:47:12.903170,1524.17228,1524.77457,1530.30833,1538.66642,1552.56781,1553.28359,1531.13594,1539.38693,1544.78284,1550.38902,1545.26855,1559.57231,1999.0,1999.0
2022-03-29 13:47:13.403170,1524.17296,1524.77403,1530.30801,1538.66645,1552.56837,1553.28348,1531.13527,1539.38778,1544.78282,1550.38883,1545.26879,1559.57251,1999.0,1999.0
2022-03-29 13:47:13.903170,1524.17269,1524.77468,1530.30882,1538.66694,1552.56768,1553.28327,1531.13613,1539.38843,1544.78293,1550.38897,1545.26896,1559.57363,1999.0,1999.0
2022-03-29 13:47:14.403170,1524.17293,1524.77479,1530.30815,1538.6667,1552.56753,1553.28356,1531.13562,1539.38758,1544.78234,1550.38921,1545.26826,1559.57264,1999.0,1999.0
2022-03-29 13:47:14.903170,1524.1729,1524.77403,1530.3083,1538.66703,1552.56741,1553.28268,1531.13478,1539.38766,1544.78244,1550.38956,1545.26822,1559.57281,1999.0,1999.0
2022-03-29 13:47:15.403170,1524.17321,1524.77438,1530.30857,1538.66606,1552.56765,1553.2832,1531.13489,1539.38772,1544.78231,1550.38952,1545.26771,1559.57325,1999.0,1999.0
2022-03-29 13:47:15.903170,1524.17325,1524.77439,1530.30818,1538.6668,1552.56782,1553.28337,1531.13525,1539.38879,1544.78195,1550.38904,1545.26753,1559.57237,1999.0,1999.0
2022-03-29 13:47:16.403170,1524.17324,1524.77454,1530.30912,1538.66694,1552.56774,1553.28332,1531.13579,1539.38903,1544.78239,1550.38888,1545.26834,1559.57206,1999.0,1999.0
2022-03-29 13:47:16.903170,1524.17328,1524.77466,1530.3093,1538.6663,1552.56815,1553.28275,1531.13646,1539.38904,1544.78229,1550.38817,1545.26803,1559.5735,1999.0,1999.0
2022-03-29 13:47:17.403170,1524.17418,1524.77499,1530.3088,1538.66599,1552.56758,1553.28358,1531.13572,1539.38889,1544.7826,1550.38882,1545.26881,1559.57352,1999.0,1999.0
2022-03-29 13:47:17.903170,1524.17396,1524.77418,1530.30903,1538.66607,1552.56708,1553.28381,1531.13477,1539.38929,1544.78237,1550.38885,1545.26895,1559.5729,1999.0,1999.0
2022-03-29 13:47:18.403170,1524.17335,1524.77498,1530.3088,1538.66608,1552.56728,1553.28332,1531.13568,1539.38725,1544.78202,1550.38948,1545.26836,1559.57303,1999.0,1999.0
2022-03-29 13:47:18.903170,1524.17411,1524.77545,1530.30925,1538.66556,1552.56807,1553.28331,1531.13602,1539.38907,1544.78211,1550.3888,1545.26823,1559.57341,1999.0,1999.0
2022-03-29 13:47:19.403170,1524.17405,1524.77535,1530.30939,1538.66702,1552.56729,1553.2834,1531.13451,1539.3896,1544.7817,1550.38941,1545.26755,1559.5726,1999.0,1999.0
2022-03-29 13:47:19.903170,1524.17497,1524.7754,1530.30943,1538.66662,1552.56787,1553.28261,1531.136,1539.38927,1544.78185,1550.39063,1545.26763,1559.57307,1999.0,1999.0
2022-03-29 13:47:20.403170,1524.17363,1524.77563,1530.30878,1538.66656,1552.5675,1553.28335,1531.13608,1539.38898,1544.78223,1550.38871,1545.26882,1559.57311,1999.0,1999.0
2022-03-29 13:47:20.903170,1524.17397,1524.77611,1530.30859,1538.66605,1552.56745,1553.28349,1531.13589,1539.38978,1544.78198,1550.38885,1545.26841,1559.57401,1999.0,1999.0
2022-03-29 13:47:21.403170,1524.17547,1524.77544,1530.30907,1538.66603,1552.56739,1553.28363,1531.13545,1539.38975,1544.78183,1550.38879,1545.26875,1559.573,1999.0,1999.0
2022-03-29 13:47:21.903170,1524.17526,1524.77573,1530.30925,1538.66631,1552.56694,1553.28321,1531.13612,1539.39052,1544.78171,1550.38966,1545.26833,1559.57426,1999.0,1999.0
2022-03-29 13:47:22.403170,1524.17546,1524.77565,1530.30904,1538.66705,1552.56775,1553.28371,1531.13573,1539.38981,1544.78211,1550.38917,1545.26894,1559.57344,1999.0,1999.0
2022-03-29 13:47:22.903170,1524.17509,1524.7763,1530.30888,1538.66558,1552.5673,1553.2837,1531.13556,1539.38865,1544.78145,1550.38886,1545.26848,1559.57358,1999.0,1999.0
2022-03-29 13:47:23.403170,1524.17518,1524.77577,1530.31088,1538.66681,1552.56769,1553.28354,1531.13611,1539.39075,1544.78198,1550.38959,1545.26913,1559.57333,1999.0,1999.0
2022-03-29 13:47:23.903170,1524.17531,1524.77532,1530.30959,1538.66608,1552.56713,1553.28305,1531.13497,1539.39012,1544.78192,1550.38964,1545.26899,1559.57406,1999.0,1999.0
2022-03-29 13:47:24.403170,1524.17585,1524.77588,1530.30901,1538.66618,1552.56744,1553.28409,1531.13624,1539.39044,1544.78179,1550.38992,1545.2686,1559.57402,1999.0,1999.0
2022-03-29 13:47:24.903170,1524.17617,1524.77613,1530.30929,1538.66669,1552.56813,1553.28321,1531.13539,1539.39047,1544.78134,1550.38783,1545.2686,1559.57392,1999.0,1999.0
2022-03-29 13:47:25.403170,1524.17598,1524.77607,1530.31064,1538.66614,1552.56804,1553.28374,1531.13574,1539.39036,1544.78142,1550.38947,1545.26878,1559.57283,1999.0,1999.0
2022-03-29 13:47:25.903170,1524.17641,1524.77628,1530.31001,1538.66675,1552.56773,1553.28411,1531.13608,1539.39037,1544.78124,1550.38989,1545.26801,1559.57372,1999.0,1999.0
2022-03-29 13:47:26.403170,1524.17587,1524.77656,1530.30949,1538.6665,1552.56784,1553.28383,1531.13547,1539.39041,1544.78166,1550.39006,1545.26935,1559.57451,1999.0,1999.0
2022-03-29 13:47:26.903170,1524.17609,1524.77602,1530.3098,1538.66648,1552.56729,1553.28344,1531.13618,1539.39077,1544.78157,1550.38883,1545.26876,1559.57401,1999.0,1999.0
2022-03-29 13:47:27.403170,1524.17655,1524.77626,1530.31029,1538.66641,1552.56719,1553.28361,1531.1358,1539.38996,1544.78132,1550.38943,1545.26913,1559.57355,1999.0,1999.0
2022-03-29 13:47:27.903170,1524.17651,1524.77664,1530.30974,1538.66644,1552.5674,1553.28363,1531.13629,1539.39182,1544.78147,1550.38938,1545.26928,1559.57434,1999.0,1999.0
2022-03-29 13:47:28.403170,1524.17631,1524.77643,1530.3103,1538.66595,1552.56776,1553.2829,1531.13676,1539.39125,1544.78144,1550.38929,1545.2678,1559.57405,1999.0,1999.0
2022-03-29 13:47:28.903170,1524.17694,1524.77683,1530.30995,1538.66699,1552.56755,1553.28338,1531.13537,1539.39187,1544.78125,1550.38933,1545.26827,1559.57411,1999.0,1999.0
2022-03-29 13:47:29.403170,1524.17674,1524.7769,1530.31026,1538.66624,1552.56748,1553.28275,1531.13629,1539.39134,1544.78079,1550.3895,1545.26889,1559.57368,1999.0,1999.0
2022-03-29 13:47:29.903170,1524.17663,1524.77687,1530.31049,1538.66665,1552.5675,1553.28314,1531.13606,1539.39147,1544.78101,1550.38969,1545.2684,1559.57426,1999.0,1999.0
2022-03-29 13:47:30.403170,1524.17723,1524.77692,1530.31005,1538.66651,1552.56793,1553.28339,1531.13624,1539.3895,1544.78101,1550.38997,1545.27027,1559.57409,1999.0,1999.0
2022-03-29 13:47:30.903170,1524.17882,1524.77729,1530.30986,1538.66601,1552.5675,1553.28355,1531.13608,1539.39193,1544.7809,1550.39008,1545.26892,1559.57423,1999.0,1999.0
2022-03-29 13:47:31.403170,1524.17735,1524.77718,1530.31087,1538.66649,1552.5676,1553.28321,1531.13556,1539.39216,1544.78104,1550.39014,1545.2687,1559.57479,1999.0,1999.0
2022-03-29 13:47:31.903170,1524.17785,1524.77691,1530.31042,1538.66584,1552.56738,1553.28376,1531.13538,1539.39213,1544.78107,1550.38903,1545.26958,1559.57437,1999.0,1999.0
2022-03-29 13:47:32.403170,1524.17828,1524.77766,1530.31055,1538.66673,1552.56763,1553.28328,1531.13548,1539.3925,1544.78087,1550.3893,1545.26846,1559.57493,1999.0,1999.0
2022-03-29 13:47:32.903170,1524.17803,1524.77747,1530.31122,1538.66601,1552.56787,1553.28315,1531.13665,1539.39318,1544.78085,1550.3888,1545.26833,1559.57432,1999.0,1999.0
2022-03-29 13:47:33.403170,1524.17817,1524.77761,1530.31081,1538.6668,1552.56773,1553.28319,1531.13591,1539.39255,1544.78049,1550.38907,1545.2685,1559.57362,1999.0,1999.0
2022-03-29 13:47:33.903170,1524.17794,1524.77735,1530.3112,1538.66625,1552.5678,1553.28346,1531.136,1539.39294,1544.78067,1550.38898,1545.26882,1559.5745,1999.0,1999.0
2022-03-29 13:47:34.403170,1524.17836,1524.77793,1530.31105,1538.6667,1552.56746,1553.28319,1531.13675,1539.39271,1544.7807,1550.38982,1545.26956,1559.57446,1999.0,1999.0
2022-03-29 13:47:34.903170,1524.17886,1524.77741,1530.31111,1538.66594,1552.56781,1553.28316,1531.13652,1539.39223,1544.78083,1550.38836,1545.26912,1559.57462,1999.0,1999.0
2022-03-29 13:47:35.403170,1524.17856,1524.77778,1530.31088,1538.66609,1552.56753,1553.28291,1531.13648,1539.39211,1544.78032,1550.38819,1545.26935,1559.57482,1999.0,1999.0
2022-03-29 13:47:35.903170,1524.17867,1524.77842,1530.31145,1538.66619,1552.56727,1553.28401,1531.1356,1539.39202,1544.78063,1550.38934,1545.26875,1559.57467,1999.0,1999.0
2022-03-29 13:47:36.403170,1524.17848,1524.7776,1530.31037,1538.66629,1552.56757,1553.28386,1531.13564,1539.39247,1544.7809,1550.38907,1545.26931,1559.57478,1999.0,1999.0
2022-03-29 13:47:36.903170,1524.17847,1524.77783,1530.31156,1538.66612,1552.56775,1553.28317,1531.13586,1539.39278,1544.78032,1550.38849,1545.26845,1559.57432,1999.0,1999.0
2022-03-29 13:47:37.403170,1524.17836,1524.7789,1530.31161,1538.66594,1552.56726,1553.28299,1531.13661,1539.39235,1544.78018,1550.38846,1545.26849,1559.57498,1999.0,1999.0
2022-03-29 13:47:37.903170,1524.17897,1524.77847,1530.31185,1538.66646,1552.56698,1553.2831,1531.13632,1539.39265,1544.78061,1550.38845,1545.26954,1559.57496,1999.0,1999.0
2022-03-29 13:47:38.403170,1524.17858,1524.77829,1530.31108,1538.66634,1552.56728,1553.28287,1531.13633,1539.39415,1544.78068,1550.39048,1545.26913,1559.57353,1999.0,1999.0
2022-03-29 13:47:38.903170,1524.17913,1524.77917,1530.3121,1538.66623,1552.56771,1553.28311,1531.13692,1539.39265,1544.78013,1550.38931,1545.26973,1559.57539,1999.0,1999.0
2022-03-29 13:47:39.403170,1524.17835,1524.78,1530.31131,1538.66654,1552.56697,1553.28301,1531.13701,1539.39354,1544.78084,1550.38909,1545.26925,1559.57442,1999.0,1999.0
2022-03-29 13:47:39.903170,1524.17918,1524.7779,1530.31157,1538.66603,1552.56763,1553.28319,1531.13564,1539.39353,1544.78026,1550.38993,1545.26843,1559.5751,1999.0,1999.0
2022-03-29 13:47:40.403170,1524.17901,1524.77877,1530.31204,1538.6666,1552.56771,1553.28387,1531.13676,1539.39411,1544.78034,1550.38859,1545.26942,1559.57507,1999.0,1999.0
2022-03-29 13:47:40.903170,1524.17922,1524.77841,1530.31171,1538.66659,1552.56712,1553.28268,1531.13585,1539.39345,1544.78013,1550.38909,1545.26815,1559.57461,1999.0,1999.0
2022-03-29 13:47:41.403170,1524.17974,1524.77852,1530.31157,1538.66683,1552.56725,1553.28303,1531.13636,1539.39337,1544.7807,1550.38912,1545.26856,1559.57471,1999.0,1999.0
2022-03-29 13:47:41.903170,1524.17917,1524.77861,1530.31176,1538.66628,1552.56787,1553.28348,1531.13656,1539.39455,1544.78031,1550.38943,1545.26636,1559.57585,1999.0,1999.0
2022-03-29 13:47:42.403170,1524.18008,1524.7795,1530.31139,1538.66666,1552.56756,1553.28327,1531.13596,1539.39419,1544.78006,1550.38867,1545.26911,1559.5754,1999.0,1999.0
2022-03-29 13:47:42.903170,1524.17947,1524.77961,1530.31146,1538.66589,1552.56723,1553.2833,1531.1364,1539.3941,1544.7798,1550.38853,1545.26938,1559.57502,1999.0,1999.0
2022-03-29 13:47:43.403170,1524.1797,1524.7791,1530.30997,1538.6662,1552.5672,1553.28408,1531.13667,1539.39415,1544.77959,1550.38886,1545.269,1559.57528,1999.0,1999.0
2022-03-29 13:47:43.903170,1524.17976,1524.77922,1530.31101,1538.66637,1552.56747,1553.28304,1531.13645,1539.39411,1544.77961,1550.38938,1545.26863,1559.57473,1999.0,1999.0
2022-03-29 13:47:44.403170,1524.17987,1524.77926,1530.31191,1538.66644,1552.56747,1553.28327,1531.13624,1539.39458,1544.77926,1550.38938,1545.26932,1559.57535,1999.0,1999.0
2022-03-29 13:47:44.903170,1524.18038,1524.77871,1530.31092,1538.66628,1552.56769,1553.28406,1531.13663,1539.39485,1544.77952,1550.38888,1545.2683,1559.57441,1999.0,1999.0
2022-03-29 13:47:45.403170,1524.18043,1524.77998,1530.31159,1538.66695,1552.56688,1553.28354,1531.13628,1539.3957,1544.77956,1550.38895,1545.2699,1559.57534,1999.0,1999.0
2022-03-29 13:47:45.903170,1524.18048,1524.78019,1530.31168,1538.66639,1552.56778,1553.28292,1531.13664,1539.39554,1544.77966,1550.38859,1545.26939,1559.57497,1999.0,1999.0
2022-03-29 13:47:46.403170,1524.18066,1524.77982,1530.31182,1538.66634,1552.56825,1553.2837,1531.13584,1539.39538,1544.77931,1550.38897,1545.26852,1559.57559,1999.0,1999.0
2022-03-29 13:47:46.903170,1524.18117,1524.78018,1530.31221,1538.66615,1552.56735,1553.28348,1531.13512,1539.3957,1544.77921,1550.38844,1545.26806,1559.57608,1999.0,1999.0
2022-03-29 13:47:47.403170,1524.18083,1524.77931,1530.31204,1538.66632,1552.5668,1553.28288,1531.13594,1539.39602,1544.77948,1550.3892,1545.26805,1559.5751,1999.0,1999.0
2022-03-29 13:47:47.903170,1524.18096,1524.78019,1530.31301,1538.66635,1552.56724,1553.28348,1531.13693,1539.39478,1544.77878,1550.38894,1545.26833,1559.57533,1999.0,1999.0
2022-03-29 13:47:48.903170,1524.18079,1524.78,1530.31199,1538.66647,1552.56704,1553.28307,1531.13631,1539.3964,1544.77872,1550.38976,1545.26872,1559.57574,1999.0,1999.0
2022-03-29 13:47:49.403170,1524.18168,1524.7806,1530.31223,1538.66641,1552.56776,1553.28236,1531.13622,1539.39656,1544.77909,1550.38965,1545.26906,1559.57554,1999.0,1999.0
2022-03-29 13:47:49.903170,1524.18054,1524.78037,1530.31254,1538.6659,1552.56708,1553.2833,1531.13686,1539.39661,1544.77883,1550.39058,1545.26876,1559.57649,1999.0,1999.0
2022-03-29 13:47:50.403170,1524.18185,1524.78079,1530.31299,1538.66648,1552.56722,1553.28377,1531.13632,1539.39689,1544.77904,1550.38902,1545.27056,1559.57548,1999.0,1999.0
2022-03-29 13:47:50.903170,1524.1814,1524.7806,1530.31272,1538.66639,1552.56746,1553.28384,1531.13628,1539.39641,1544.77889,1550.38886,1545.26909,1559.57553,1999.0,1999.0
2022-03-29 13:47:51.403170,1524.18171,1524.78055,1530.31263,1538.66589,1552.56755,1553.28321,1531.13619,1539.39733,1544.77888,1550.38946,1545.26924,1559.57578,1999.0,1999.0
2022-03-29 13:47:51.903170,1524.18157,1524.78172,1530.31348,1538.66644,1552.56747,1553.28296,1531.1369,1539.3975,1544.77933,1550.38948,1545.26935,1559.57553,1999.0,1999.0
2022-03-29 13:47:52.403170,1524.18097,1524.7811,1530.31242,1538.66618,1552.5672,1553.28336,1531.13612,1539.39631,1544.77903,1550.38987,1545.26909,1559.57635,1999.0,1999.0
2022-03-29 13:47:52.903170,1524.18158,1524.78119,1530.31293,1538.66645,1552.56736,1553.2837,1531.1364,1539.3974,1544.77871,1550.38938,1545.26832,1559.57544,1999.0,1999.0
2022-03-29 13:47:53.403170,1524.18197,1524.78107,1530.31283,1538.66626,1552.56768,1553.28356,1531.13598,1539.39742,1544.77944,1550.3907,1545.26908,1559.57613,1999.0,1999.0
2022-03-29 13:47:53.903170,1524.18215,1524.78143,1530.31376,1538.66697,1552.56803,1553.28305,1531.13593,1539.39723,1544.77847,1550.38947,1545.26847,1559.57636,1999.0,1999.0
2022-03-29 13:47:54.403170,1524.18215,1524.78139,1530.31425,1538.66644,1552.56808,1553.2835,1531.13604,1539.39776,1544.77846,1550.38928,1545.26838,1559.57629,1999.0,1999.0
2022-03-29 13:47:54.903170,1524.1818,1524.78208,1530.31365,1538.66647,1552.56752,1553.28305,1531.13613,1539.39784,1544.7786,1550.38925,1545.26863,1559.5766,1999.0,1999.0
2022-03-29 13:47:55.403170,1524.18201,1524.78127,1530.31421,1538.66653,1552.56741,1553.28352,1531.13618,1539.3973,1544.77874,1550.38867,1545.27027,1559.57581,1999.0,1999.0
2022-03-29 13:47:56.403170,1524.18261,1524.78122,1530.31345,1538.66626,1552.56891,1553.28285,1531.1362,1539.39768,1544.77859,1550.38953,1545.26776,1559.57654,1999.0,1999.0
2022-03-29 13:47:56.903170,1524.1837,1524.78181,1530.3145,1538.66681,1552.56701,1553.28347,1531.13568,1539.39817,1544.77849,1550.38978,1545.26973,1559.57598,1999.0,1999.0
2022-03-29 13:47:57.403170,1524.1831,1524.78213,1530.31455,1538.66642,1552.56771,1553.28285,1531.1372,1539.39777,1544.77834,1550.38966,1545.26886,1559.57579,1999.0,1999.0
2022-03-29 13:47:57.903170,1524.18383,1524.78168,1530.31426,1538.66675,1552.56752,1553.28368,1531.13645,1539.39828,1544.77818,1550.38939,1545.2701,1559.57575,1999.0,1999.0
2022-03-29 13:47:58.403170,1524.18348,1524.7817,1530.31408,1538.66609,1552.56741,1553.28344,1531.13669,1539.39871,1544.77833,1550.38901,1545.26851,1559.5757,1999.0,1999.0
2022-03-29 13:47:58.903170,1524.18374,1524.78175,1530.31456,1538.66691,1552.56758,1553.28403,1531.13666,1539.39871,1544.77821,1550.3898,1545.26963,1559.57593,1999.0,1999.0
2022-03-29 13:47:59.403170,1524.1834,1524.78229,1530.3149,1538.66646,1552.56794,1553.28346,1531.13586,1539.39783,1544.77823,1550.3882,1545.26871,1559.57617,1999.0,1999.0
2022-03-29 13:47:59.903170,1524.1829,1524.78226,1530.31461,1538.66644,1552.56766,1553.28313,1531.13649,1539.39837,1544.77817,1550.39051,1545.26747,1559.57703,1999.0,1999.0
2022-03-29 13:48:00.403170,1524.1834,1524.78237,1530.31477,1538.66626,1552.56795,1553.28307,1531.13649,1539.39875,1544.77851,1550.38861,1545.2699,1559.57563,1999.0,1999.0
2022-03-29 13:48:00.903170,1524.18357,1524.78247,1530.31451,1538.66702,1552.56772,1553.28331,1531.13643,1539.39898,1544.7784,1550.38977,1545.26955,1559.57653,1999.0,1999.0
2022-03-29 13:48:01.403170,1524.18391,1524.78338,1530.31461,1538.66688,1552.56791,1553.28372,1531.13511,1539.39901,1544.77792,1550.38964,1545.26897,1559.57536,1999.0,1999.0
2022-03-29 13:48:01.903170,1524.18397,1524.78215,1530.31481,1538.6666,1552.56765,1553.28284,1531.13582,1539.39898,1544.7781,1550.39022,1545.26929,1559.57659,1999.0,1999.0
2022-03-29 13:48:02.403170,1524.18394,1524.78203,1530.31464,1538.66637,1552.56777,1553.28332,1531.13605,1539.3991,1544.77792,1550.39001,1545.26873,1559.57625,1999.0,1999.0
2022-03-29 13:48:02.903170,1524.18391,1524.78264,1530.31426,1538.66712,1552.56746,1553.28343,1531.13638,1539.39886,1544.7779,1550.38946,1545.2689,1559.57673,1999.0,1999.0
2022-03-29 13:48:03.403170,1524.18364,1524.78274,1530.31441,1538.6674,1552.56734,1553.28374,1531.13599,1539.3995,1544.77778,1550.38987,1545.26888,1559.57737,1999.0,1999.0
2022-03-29 13:48:03.903170,1524.18393,1524.78251,1530.31537,1538.66696,1552.56732,1553.28363,1531.13536,1539.39947,1544.77825,1550.38951,1545.2694,1559.57711,1999.0,1999.0
2022-03-29 13:48:04.403170,1524.18332,1524.78257,1530.31461,1538.66658,1552.56721,1553.2832,1531.13626,1539.39912,1544.77832,1550.38917,1545.26947,1559.57698,1999.0,1999.0
2022-03-29 13:48:04.903170,1524.18286,1524.7834,1530.31467,1538.66726,1552.56793,1553.28356,1531.13626,1539.39912,1544.7785,1550.38863,1545.27022,1559.5769,1999.0,1999.0
2022-03-29 13:48:05.403170,1524.18356,1524.78326,1530.31504,1538.6668,1552.56894,1553.28339,1531.13648,1539.39927,1544.77786,1550.38957,1545.26882,1559.57719,1999.0,1999.0
2022-03-29 13:48:05.903170,1524.18345,1524.78317,1530.31515,1538.66662,1552.56778,1553.28344,1531.13688,1539.39836,1544.77745,1550.38962,1545.26934,1559.57696,1999.0,1999.0
2022-03-29 13:48:06.403170,1524.18287,1524.7824,1530.31491,1538.66667,1552.56713,1553.28307,1531.13597,1539.39883,1544.77786,1550.38919,1545.26922,1559.57759,1999.0,1999.0
2022-03-29 13:48:06.903170,1524.18275,1524.7827,1530.31626,1538.66731,1552.56735,1553.28393,1531.13636,1539.39834,1544.77823,1550.38934,1545.26974,1559.57731,1999.0,1999.0
2022-03-29 13:48:07.403170,1524.18362,1524.78367,1530.31585,1538.66642,1552.56741,1553.28321,1531.13613,1539.39828,1544.77802,1550.38973,1545.26985,1559.57626,1999.0,1999.0
2022-03-29 13:48:07.903170,1524.18349,1524.78265,1530.31512,1538.66713,1552.56755,1553.28362,1531.1358,1539.39935,1544.77805,1550.38915,1545.26926,1559.57755,1999.0,1999.0
2022-03-29 13:48:08.403170,1524.18374,1524.78256,1530.31522,1538.66756,1552.56718,1553.2831,1531.13613,1539.3986,1544.77845,1550.38926,1545.27073,1559.57728,1999.0,1999.0
2022-03-29 13:48:08.903170,1524.18428,1524.78316,1530.31541,1538.66751,1552.56755,1553.2836,1531.13682,1539.39921,1544.77787,1550.38978,1545.27074,1559.57739,1999.0,1999.0
2022-03-29 13:48:09.403170,1524.18359,1524.78289,1530.31476,1538.66687,1552.5675,1553.28338,1531.13625,1539.39861,1544.77758,1550.3907,1545.26992,1559.5777,1999.0,1999.0
2022-03-29 13:48:09.903170,1524.18302,1524.78275,1530.31542,1538.66728,1552.5673,1553.28356,1531.136,1539.39814,1544.77781,1550.3897,1545.27004,1559.57717,1999.0,1999.0
2022-03-29 13:48:10.403170,1524.18328,1524.78293,1530.31477,1538.66668,1552.56774,1553.28318,1531.13588,1539.39846,1544.77806,1550.3894,1545.27008,1559.57729,1999.0,1999.0
2022-03-29 13:48:10.903170,1524.1836,1524.78254,1530.31563,1538.66699,1552.56798,1553.28311,1531.13625,1539.39871,1544.77765,1550.39057,1545.26908,1559.57773,1999.0,1999.0
2022-03-29 13:48:11.403170,1524.18311,1524.78278,1530.31489,1538.6669,1552.56753,1553.28343,1531.13636,1539.39809,1544.77749,1550.38926,1545.26987,1559.57759,1999.0,1999.0
2022-03-29 13:48:11.903170,1524.18358,1524.78294,1530.31562,1538.66648,1552.5676,1553.28355,1531.13595,1539.39852,1544.77764,1550.39008,1545.26892,1559.57749,1999.0,1999.0
2022-03-29 13:48:12.403170,1524.18345,1524.78244,1530.31542,1538.66703,1552.56797,1553.28344,1531.13709,1539.3983,1544.77767,1550.38907,1545.2702,1559.57697,1999.0,1999.0
2022-03-29 13:48:12.903170,1524.18362,1524.78282,1530.31538,1538.6674,1552.56788,1553.28392,1531.13674,1539.39844,1544.77743,1550.38965,1545.27005,1559.57739,1999.0,1999.0
2022-03-29 13:48:13.403170,1524.18326,1524.78257,1530.315,1538.66683,1552.56827,1553.28276,1531.13681,1539.39768,1544.77724,1550.38827,1545.26889,1559.57735,1999.0,1999.0
2022-03-29 13:48:13.903170,1524.18353,1524.78303,1530.3155,1538.6668,1552.56791,1553.28378,1531.13714,1539.39788,1544.77705,1550.38837,1545.26916,1559.57747,1999.0,1999.0
2022-03-29 13:48:14.403170,1524.18352,1524.78282,1530.31465,1538.66733,1552.56781,1553.28302,1531.13631,1539.39888,1544.77714,1550.38968,1545.26966,1559.57757,1999.0,1999.0
2022-03-29 13:48:14.903170,1524.18354,1524.78319,1530.3159,1538.6684,1552.56726,1553.28291,1531.13632,1539.39919,1544.77688,1550.38891,1545.26944,1559.57744,1999.0,1999.0
2022-03-29 13:48:15.403170,1524.1835,1524.78236,1530.31542,1538.667,1552.56729,1553.28347,1531.13653,1539.39917,1544.77739,1550.3895,1545.27005,1559.57838,1999.0,1999.0
2022-03-29 13:48:15.903170,1524.1832,1524.78246,1530.31582,1538.66704,1552.5675,1553.28273,1531.13664,1539.39888,1544.77739,1550.38952,1545.26916,1559.57815,1999.0,1999.0
2022-03-29 13:48:16.403170,1524.1849,1524.78288,1530.31557,1538.66706,1552.56688,1553.28272,1531.13602,1539.3993,1544.77746,1550.38926,1545.26867,1559.57765,1999.0,1999.0
2022-03-29 13:48:16.903170,1524.1838,1524.78308,1530.31552,1538.66686,1552.56751,1553.28375,1531.13551,1539.39928,1544.77765,1550.38983,1545.27143,1559.57737,1999.0,1999.0
2022-03-29 13:48:17.403170,1524.18346,1524.78318,1530.31528,1538.66738,1552.56743,1553.28284,1531.13651,1539.39839,1544.77729,1550.38958,1545.26959,1559.57779,1999.0,1999.0
2022-03-29 13:48:17.903170,1524.18402,1524.78308,1530.31565,1538.66706,1552.5677,1553.28332,1531.13644,1539.39931,1544.77726,1550.38836,1545.26978,1559.57787,1999.0,1999.0
2022-03-29 13:48:18.403170,1524.18384,1524.78325,1530.31501,1538.66734,1552.56789,1553.28268,1531.13645,1539.39962,1544.777,1550.39,1545.26916,1559.57805,1999.0,1999.0
2022-03-29 13:48:18.903170,1524.1844,1524.78371,1530.31553,1538.66855,1552.56751,1553.28347,1531.1369,1539.39831,1544.77643,1550.38925,1545.26914,1559.57834,1999.0,1999.0
2022-03-29 13:48:19.403170,1524.18342,1524.78303,1530.31503,1538.6666,1552.56739,1553.28305,1531.13682,1539.39816,1544.77725,1550.38929,1545.26983,1559.57849,1999.0,1999.0
2022-03-29 13:48:19.903170,1524.18375,1524.78337,1530.31476,1538.6667,1552.56787,1553.28371,1531.13547,1539.39859,1544.77738,1550.38974,1545.26976,1559.57777,1999.0,1999.0
2022-03-29 13:48:20.403170,1524.18347,1524.78334,1530.31594,1538.66625,1552.56775,1553.28349,1531.13617,1539.39866,1544.77736,1550.39002,1545.26999,1559.57831,1999.0,1999.0
2022-03-29 13:48:20.903170,1524.1837,1524.78266,1530.31511,1538.66683,1552.56698,1553.28245,1531.13613,1539.39833,1544.77779,1550.38963,1545.27017,1559.57775,1999.0,1999.0
